date,CA,TX,WI,CA_1,CA_2,CA_3,CA_4,TX_1,TX_2,TX_3,WI_1,WI_2,WI_3,total
2015-09-27,16259,9332,8671,4053,3497,6071,2638,2456,3611,3265,2711,3098,2862,34262
2015-09-28,13677,8387,8551,3293,3155,5261,1968,2563,3077,2747,2788,3282,2481,30615
2015-09-29,13952,8352,8966,3377,2920,5338,2317,2444,2951,2957,2860,3565,2541,31270
2015-09-30,15726,10941,11010,3941,3622,5867,2296,2942,3948,4051,3285,4661,3064,37677
2015-10-01,18782,11330,14264,5145,4600,6515,2522,3323,3902,4105,3998,5988,4278,44376
2015-10-02,24286,13622,16779,6433,6080,8592,3181,3868,5058,4696,5027,6413,5339,54687
2015-10-03,24729,13932,14234,6668,6199,8674,3188,4053,4998,4881,4320,5283,4631,52895
2015-10-04,18511,11484,12479,4847,3747,7246,2671,3178,3942,4364,3225,5370,3884,42474
2015-10-05,16163,10763,11929,4138,3375,6284,2366,3138,3668,3957,3061,5184,3684,38855
2015-10-06,15797,10148,9942,3956,3175,6160,2506,2851,3411,3886,2768,4047,3127,35887
2015-10-07,15862,9959,11998,3992,3456,5916,2498,2512,3559,3888,3297,5314,3387,37819
2015-10-08,18486,11322,13787,4748,4388,6812,2538,3230,4251,3841,4186,5290,4311,43595
2015-10-09,22084,12528,14175,5923,5657,7767,2737,3736,4305,4487,4799,4979,4397,48787
2015-10-10,21329,13998,14377,6025,6071,6283,2950,4227,4977,4794,4262,5475,4640,49704
2015-10-11,18473,11422,12345,4880,3742,7279,2572,3527,3801,4094,3303,5376,3666,42240
2015-10-12,15336,10176,10169,3977,3285,5827,2247,3032,3534,3610,2992,4012,3165,35681
2015-10-13,14786,8157,11305,3665,3064,5745,2312,2576,3189,2392,3217,4511,3577,34248
2015-10-14,14546,10253,11554,3611,3243,5404,2288,2775,3472,4006,3062,4911,3581,36353
2015-10-15,16249,10286,11887,4122,4189,5769,2169,2899,3862,3525,3601,4621,3665,38422
2015-10-16,21764,12670,13379,5582,5870,7446,2866,3624,4556,4490,4445,4556,4378,47813
2015-10-17,23087,12973,12904,6214,5895,8037,2941,3940,4695,4338,4228,4409,4267,48964
2015-10-18,16005,10116,9181,4094,3292,6022,2597,2887,3674,3555,3019,3309,2853,35302
2015-10-19,14988,9083,9033,3717,3246,5514,2511,2437,3363,3283,2841,3218,2974,33104
2015-10-20,14342,8946,9123,3717,3248,5240,2137,2570,3215,3161,3092,3241,2790,32411
2015-10-21,14111,9326,9333,3211,3292,5480,2128,2727,3236,3363,2891,3746,2696,32770
2015-10-22,16117,11153,10751,4076,4181,5520,2340,3029,4264,3860,3950,3558,3243,38021
2015-10-23,20049,11592,13365,5164,5559,6559,2767,3275,4384,3933,4890,4515,3960,45006
2015-10-24,22632,10916,12631,6013,5766,7897,2956,3395,3836,3685,4328,4345,3958,46179
2015-10-25,15588,10108,9396,3953,3413,5914,2308,2778,3797,3533,2918,3568,2910,35092
2015-10-26,14858,8704,8757,3658,3315,5475,2410,2498,3132,3074,2793,3261,2703,32319
2015-10-27,14253,8751,8263,3400,3198,5379,2276,2527,3213,3011,2640,3179,2444,31267
2015-10-28,14598,9189,9445,3380,3406,5449,2363,2622,3249,3318,2980,3695,2770,33232
2015-10-29,17112,10320,13082,4523,4372,5654,2563,2872,3930,3518,4199,4862,4021,40514
2015-10-30,20376,9895,12472,5214,5604,6500,3058,3182,3187,3526,4159,4431,3882,42743
2015-10-31,21945,12814,12235,5260,5925,8010,2750,3754,4548,4512,4305,3953,3977,46994
2015-11-01,15531,9746,11180,4173,3093,5774,2491,2741,3497,3508,3155,4486,3539,36457
2015-11-02,16052,9959,11986,4103,3340,6020,2589,2763,3332,3864,3197,4916,3873,37997
2015-11-03,14266,8918,8918,3622,3178,5365,2101,2519,3098,3301,2578,3605,2735,32102
2015-11-04,14421,9225,11029,3541,3290,5312,2278,2615,3471,3139,3027,4551,3451,34675
2015-11-05,16243,10509,12869,4284,3901,5702,2356,2981,3832,3696,3728,5062,4079,39621
2015-11-06,20676,12764,13901,5414,5575,6934,2753,3510,4906,4348,4687,4749,4465,47341
2015-11-07,21942,12438,14031,5599,5388,8217,2738,3689,4598,4151,4134,5382,4515,48411
2015-11-08,15020,10320,11575,3828,3136,5788,2268,2963,3587,3770,3028,4703,3844,36915
2015-11-09,14992,9092,9290,3928,3315,5498,2251,2410,3476,3206,2735,3585,2970,33374
2015-11-10,14410,8878,10050,3702,3424,5187,2097,2744,3122,3012,2976,4071,3003,33338
2015-11-11,13137,9034,11071,2984,3058,4877,2218,2518,3070,3446,2752,5038,3281,33242
2015-11-12,14592,9988,11615,3652,3851,5008,2081,2941,3468,3579,3806,4355,3454,36195
2015-11-13,19806,11793,15743,4954,5562,6785,2505,3371,4286,4136,5297,5318,5128,47342
2015-11-14,21637,13557,14561,5817,5522,7294,3004,3973,4820,4764,4225,5782,4554,49755
2015-11-15,15127,10366,10242,3592,3383,5594,2558,2940,3899,3527,2791,4044,3407,35735
2015-11-16,13774,7636,7764,3503,2966,4979,2326,2295,2598,2743,2271,3055,2438,29174
2015-11-17,13316,9433,9411,3463,2964,4867,2022,2698,3349,3386,2975,3447,2989,32160
2015-11-18,13261,9213,9891,3359,3176,4516,2210,2694,3390,3129,3188,3660,3043,32365
2015-11-19,15181,9561,13615,4037,3658,5144,2342,2784,3394,3383,4876,4874,3865,38357
2015-11-20,19932,11792,11069,5115,5758,6309,2750,3578,4276,3938,3532,3881,3656,42793
2015-11-21,20838,12072,12015,5614,5212,7376,2636,3731,4317,4024,4436,3765,3814,44925
2015-11-22,16056,9741,9343,4607,3481,5596,2372,2924,3516,3301,3073,3305,2965,35140
2015-11-23,14937,9596,9689,3942,3349,5216,2430,2850,3484,3262,3185,3460,3044,34222
2015-11-24,17095,11632,11397,4438,4165,5851,2641,3339,4368,3925,3743,3872,3782,40124
2015-11-25,9570,7855,6206,2160,2265,3674,1471,2688,2848,2319,1607,1801,2798,23631
2015-11-26,11537,7928,8116,2696,3404,3972,1465,2402,2970,2556,2713,2629,2774,27581
2015-11-27,15088,9194,9930,3812,4167,5075,2034,2564,3391,3239,3676,2972,3282,34212
2015-11-28,17216,9885,10681,4585,4222,5991,2418,3141,3446,3298,3965,3491,3225,37782
2015-11-29,14449,8775,8792,3806,3309,5055,2279,2411,3151,3213,2828,3125,2839,32016
2015-11-30,14823,9739,10256,3879,3417,5284,2243,2766,3332,3641,3253,4045,2958,34818
2015-12-01,14174,8501,11057,3673,3179,5136,2186,2510,2782,3209,2913,4864,3280,33732
2015-12-02,15020,9694,13315,3691,3490,5543,2296,2820,3194,3680,3711,5578,4026,38029
2015-12-03,16666,9141,12380,4084,4315,5749,2518,2844,3127,3170,4334,4306,3740,38187
2015-12-04,20202,11449,15374,5286,5623,6837,2456,3443,4141,3865,5293,5302,4779,47025
2015-12-05,21101,12379,14935,5352,5781,7334,2634,3660,4597,4122,4882,5675,4378,48415
2015-12-06,15260,10135,10013,4020,3287,5461,2492,2723,3778,3634,3053,3956,3004,35408
2015-12-07,13856,8471,10586,3560,3089,5117,2090,2205,3192,3074,2818,4535,3233,32913
2015-12-08,13767,8780,11143,3417,3172,4877,2301,2470,3214,3096,3420,4471,3252,33690
2015-12-09,13802,8838,9519,3347,3019,5367,2069,2540,3186,3112,3036,3726,2757,32159
2015-12-10,14612,9747,11984,3733,3389,5291,2199,2875,3630,3242,3607,4901,3476,36343
2015-12-11,19364,12133,14478,5130,5255,6523,2456,3693,4509,3931,4612,5465,4401,45975
2015-12-12,19713,12663,12757,5080,5263,6890,2480,4004,4466,4193,4177,4565,4015,45133
2015-12-13,15479,10823,11220,3989,3504,5568,2418,3028,4129,3666,3238,4633,3349,37522
2015-12-14,14188,10523,11419,3567,3401,5039,2181,2992,3925,3606,3396,4865,3158,36130
2015-12-15,14306,10049,9768,3545,3358,5240,2163,2943,3579,3527,3179,3583,3006,34123
2015-12-16,14753,10397,10304,3791,3363,5516,2083,3000,3629,3768,3157,3925,3222,35454
2015-12-17,14594,9375,10787,3843,3573,5074,2104,2639,3506,3230,3765,3718,3304,34756
2015-12-18,19940,10986,12562,5317,5764,6408,2451,3303,4167,3516,4654,4217,3691,43488
2015-12-19,18996,11666,12349,5069,5017,6470,2440,3511,4469,3686,4522,3943,3884,43011
2015-12-20,15417,9754,10351,4451,3623,5158,2185,2861,3664,3229,3735,3475,3141,35522
2015-12-21,16026,9970,10616,4224,4074,5431,2297,2870,3547,3553,3620,3768,3228,36612
2015-12-22,16522,10625,11605,4300,4454,5353,2415,2850,3959,3816,4267,3727,3611,38752
2015-12-23,13841,10755,11631,3803,3753,4167,2118,2991,4148,3616,3772,4046,3813,36227
2015-12-24,6,4,4,0,2,4,0,1,0,3,2,1,1,14
2015-12-25,16365,11906,10106,4137,4333,5918,1977,3725,4262,3919,3609,3036,3461,38377
2015-12-26,16025,9527,9826,4010,4350,5585,2080,2859,3735,2933,3649,2972,3205,35378
2015-12-27,15043,9165,5756,3867,3717,5316,2143,2737,3447,2981,1521,2342,1893,29964
2015-12-28,14669,8884,8340,3884,3646,5086,2053,2618,3164,3102,2683,3016,2641,31893
2015-12-29,14779,8740,10608,3613,3856,5209,2101,2612,3233,2895,3627,3800,3181,34127
2015-12-30,16248,11162,15649,3994,4331,5472,2451,3186,4160,3816,4938,5898,4813,43059
2015-12-31,13364,8845,10442,3418,3679,4556,1711,2654,3213,2978,3567,3811,3064,32651
2016-01-01,19054,10408,15275,5085,4794,6654,2521,3043,3874,3491,5007,5439,4829,44737
2016-01-02,19624,11081,13635,4986,5101,6781,2756,3127,4128,3826,4061,5281,4293,44340
2016-01-03,16455,9856,10382,4237,3591,5944,2683,2745,3551,3560,3044,4043,3295,36693
2016-01-04,14421,9332,11553,3481,3079,5532,2329,2682,3378,3272,3315,4531,3707,35306
2016-01-05,13572,7928,11185,3225,3261,5062,2024,2416,2879,2633,3032,4796,3357,32685
2016-01-06,15418,10507,10019,3867,3483,5644,2424,2688,3798,4021,2861,4110,3048,35944
2016-01-07,16242,10043,12651,4404,3920,5785,2133,3012,3577,3454,3791,4892,3968,38936
2016-01-08,22922,13158,16800,6077,6081,7940,2824,4129,4727,4302,5284,6437,5079,52880
2016-01-09,22216,12633,12520,5660,5682,8035,2839,3752,4775,4106,4086,4354,4080,47369
2016-01-10,16206,10526,11254,4001,3299,6440,2466,3027,3906,3593,2850,5047,3357,37986
2016-01-11,14058,10190,10874,3377,3314,5123,2244,3195,3371,3624,2606,4646,3622,35122
2016-01-12,13001,9539,9691,3252,2904,4803,2042,2670,3384,3485,2694,4221,2776,32231
2016-01-13,13371,9309,13176,3405,3202,4748,2016,2760,3245,3304,3621,5519,4036,35856
2016-01-14,15800,10858,15132,4026,4073,5333,2368,3378,3825,3655,4551,5829,4752,41790
2016-01-15,21380,12764,17002,5745,5707,7240,2688,3590,4603,4571,5689,5845,5468,51146
2016-01-16,20852,13106,11575,5422,5443,7352,2635,3824,5034,4248,3709,4171,3695,45533
2016-01-17,18004,10685,9651,4484,4600,6242,2678,3156,3754,3775,2719,3899,3033,38340
2016-01-18,13383,9010,9595,3026,3052,5165,2140,2589,3279,3142,2906,3612,3077,31988
2016-01-19,14241,8769,9674,3544,3175,5319,2203,2628,2995,3146,3147,3704,2823,32684
2016-01-20,13937,8657,9185,3502,3070,5118,2247,2404,3134,3119,2815,3688,2682,31779
2016-01-21,15102,10132,11073,3612,3787,5224,2479,2888,3602,3642,3549,4146,3378,36307
2016-01-22,22843,11836,14248,5923,5957,7880,3083,3403,4447,3986,4776,5039,4433,48927
2016-01-23,21845,12719,13268,5247,5647,8164,2787,3639,4794,4286,4600,4670,3998,47832
2016-01-24,15839,9645,8905,3741,3240,6371,2487,2666,3441,3538,2798,3301,2806,34389
2016-01-25,13872,8158,8416,3246,3294,5244,2088,2426,2798,2934,2466,3386,2564,30446
2016-01-26,13768,8512,9069,3031,3189,5309,2239,2357,3216,2939,2937,3500,2632,31349
2016-01-27,13798,8896,9772,3173,3211,5261,2153,2497,3264,3135,3036,3961,2775,32466
2016-01-28,15904,9741,11994,3871,3964,5637,2432,2693,3562,3486,3845,4569,3580,37639
2016-01-29,21394,11933,15777,5498,5873,7217,2806,3347,4384,4202,5538,5586,4653,49104
2016-01-30,23506,13014,14311,6032,6037,8094,3343,3727,4712,4575,5034,4915,4362,50831
2016-01-31,16618,11700,13396,4075,3454,6446,2643,3213,4225,4262,3740,5718,3938,41714
2016-02-01,15146,8943,10839,3765,3360,5722,2299,2681,3121,3141,2460,5169,3210,34928
2016-02-02,15372,10894,13074,3983,3314,5740,2335,3081,3722,4091,3135,5786,4153,39340
2016-02-03,15456,9311,10657,3928,3333,5951,2244,2645,3245,3421,2831,4607,3219,35424
2016-02-04,16905,10350,12938,4327,4276,5986,2316,2949,3737,3664,3676,5506,3756,40193
2016-02-05,23210,13611,18219,6412,6150,7347,3301,3939,5240,4432,5516,7046,5657,55040
2016-02-06,18660,14149,14084,4986,4251,6696,2727,4034,5210,4905,4461,5046,4577,46893
2016-02-07,15566,10266,10972,3933,3537,5930,2166,2845,3714,3707,2597,4907,3468,36804
2016-02-08,15574,10540,12399,3936,3549,5882,2207,2978,3737,3825,3313,5358,3728,38513
2016-02-09,16325,10835,12193,3995,3586,6421,2323,2745,4259,3831,3180,5180,3833,39353
2016-02-10,16963,12668,14953,4007,4026,6547,2383,3431,4799,4438,3899,6333,4721,44584
2016-02-11,16856,11836,15530,4111,4140,5928,2677,3343,4295,4198,4308,6463,4759,44222
2016-02-12,21848,14363,17504,5483,5645,7921,2799,4107,5327,4929,5490,6348,5666,53715
2016-02-13,19238,13392,15707,4834,5016,6852,2536,3909,4935,4548,4467,6208,5032,48337
2016-02-14,19231,12115,14806,4588,4562,7464,2617,3649,4301,4165,3524,6783,4499,46152
2016-02-15,15249,10341,12112,3650,3440,5987,2172,3132,3715,3494,3173,5366,3573,37702
2016-02-16,14555,9904,12086,3777,3254,5465,2059,2865,3646,3393,3405,5319,3362,36545
2016-02-17,15306,10102,11028,3868,3595,5424,2419,2879,3749,3474,3207,4861,2960,36436
2016-02-18,17114,10826,12452,4413,4105,6158,2438,3096,4103,3627,3846,4835,3771,40392
2016-02-19,21348,13282,16227,5283,5731,7668,2666,3762,5016,4504,5538,5661,5028,50857
2016-02-20,22538,14663,14880,5607,6114,7984,2833,4299,5479,4885,4779,5409,4692,52081
2016-02-21,16269,10415,10644,3905,3573,6293,2498,2880,3888,3647,3095,4340,3209,37328
2016-02-22,14616,9459,9906,3613,3188,5616,2199,2606,3590,3263,2858,4121,2927,33981
2016-02-23,13943,9842,10283,3369,3076,5477,2021,2808,3616,3418,2982,4473,2828,34068
2016-02-24,14517,9492,10606,3396,3419,5535,2167,2692,3692,3108,3095,4416,3095,34615
2016-02-25,16346,9897,11406,4087,4042,5833,2384,2832,3932,3133,3565,4381,3460,37649
2016-02-26,21546,11575,14766,5329,6070,7375,2772,3361,4414,3800,4992,5152,4622,47887
2016-02-27,23157,13376,14382,6198,5895,7883,3181,3929,4997,4450,5039,4931,4412,50915
2016-02-28,16232,9963,11064,3797,3509,6291,2635,2814,3706,3443,3451,4361,3252,37259
2016-02-29,16297,10842,9397,3830,3651,6462,2354,2962,3947,3933,2188,4322,2887,36536
2016-03-01,15415,9902,13141,3754,3373,5700,2588,2804,3567,3531,3507,5670,3964,38458
2016-03-02,15621,11396,14442,3769,3533,5992,2327,3142,4137,4117,3496,6556,4390,41459
2016-03-03,16095,10158,13072,4163,3881,5550,2501,3002,3531,3625,3813,5285,3974,39325
2016-03-04,22022,12495,17805,5630,5876,7567,2949,3644,4675,4176,5396,7037,5372,52322
2016-03-05,25224,14155,17839,6829,6384,8773,3238,4328,5374,4453,5451,6957,5431,57218
2016-03-06,17148,11603,11811,4393,3484,6558,2713,3112,4237,4254,2992,4796,4023,40562
2016-03-07,16083,9786,11858,3930,3543,6257,2353,2810,3487,3489,2886,5178,3794,37727
2016-03-08,15544,9091,12397,3672,3752,5912,2208,2591,3278,3222,3373,5382,3642,37032
2016-03-09,15835,10648,11784,3877,3663,5820,2475,3078,3876,3694,3254,5180,3350,38267
2016-03-10,16275,11066,13546,4049,4118,5789,2319,3083,4171,3812,3790,5767,3989,40887
2016-03-11,22515,13113,17083,5933,6196,7602,2784,4028,4656,4429,5196,6780,5107,52711
2016-03-12,21937,13466,16018,5446,5937,7874,2680,4075,5217,4174,4764,6278,4976,51421
2016-03-13,16858,11882,13295,4190,3560,6458,2650,3503,4286,4093,3301,5925,4069,42035
2016-03-14,15051,11659,13407,3457,3430,5661,2503,3601,4113,3945,3209,6041,4157,40117
2016-03-15,14807,10478,11321,3587,3481,5512,2227,3175,3495,3808,3176,5050,3095,36606
2016-03-16,14196,10170,10643,3329,3411,5277,2179,2990,3764,3416,3028,4203,3412,35009
2016-03-17,16664,10756,12232,4285,4127,5644,2608,2999,4224,3533,3509,4979,3744,39652
2016-03-18,18900,12210,15071,5659,2779,7508,2954,3633,4528,4049,5102,5227,4742,46181
2016-03-19,19421,13428,14976,6197,2300,7775,3149,4133,4928,4367,5003,5657,4316,47825
2016-03-20,16541,9973,10846,4242,3496,6239,2564,2757,3666,3550,3249,4502,3095,37360
2016-03-21,15581,9826,10068,3776,3645,5703,2457,2817,3664,3345,3033,4068,2967,35475
2016-03-22,15141,10341,9304,3770,3322,5651,2398,2854,3900,3587,2751,3926,2627,34786
2016-03-23,15228,9305,9470,3970,3329,5409,2520,2637,3360,3308,2718,3834,2918,34003
2016-03-24,18694,12235,14682,4904,4796,6373,2621,3478,4600,4157,5094,5218,4370,45611
2016-03-25,23787,13595,16481,6139,6429,7978,3241,4023,5046,4526,6150,5462,4869,53863
2016-03-26,21296,13336,11728,4669,6296,7650,2681,4589,4759,3988,3550,4127,4051,46360
2016-03-27,15482,10303,10256,3905,3645,5487,2445,3026,3740,3537,3039,4254,2963,36041
2016-03-28,15319,8322,10216,3788,3795,5493,2243,2499,2899,2924,2780,4041,3395,33857
2016-03-29,14352,8828,9179,3339,3489,5202,2322,2801,3137,2890,2692,3626,2861,32359
2016-03-30,15601,9306,9774,4076,3581,5474,2470,2631,3355,3320,2858,3908,3008,34681
2016-03-31,18922,11852,14762,4983,4787,6571,2581,3389,4113,4350,4362,6146,4254,45536
2016-04-01,22171,13095,17406,5877,6048,7206,3040,4018,4785,4292,5119,7069,5218,52672
2016-04-02,24577,14051,17797,6496,6542,8399,3140,4275,5170,4606,5370,6953,5474,56425
2016-04-03,18193,10497,11728,4812,3971,6622,2788,3032,3791,3674,3168,5010,3550,40418
2016-04-04,16396,10466,12821,4063,3480,6221,2632,3215,3721,3530,3231,5680,3910,39683
2016-04-05,15807,10338,12989,3964,3731,5685,2427,3201,3366,3771,2996,6143,3850,39134
2016-04-06,15459,10600,12057,3655,3760,5635,2409,3100,3795,3705,3288,5342,3427,38116
2016-04-07,17714,10766,14740,4719,4447,6191,2357,3301,3748,3717,3866,6695,4179,43220
2016-04-08,23311,13360,19669,6112,6353,7782,3064,4068,4820,4472,6182,7852,5635,56340
2016-04-09,24063,13818,15975,5969,6297,8602,3195,4148,5035,4635,4995,6012,4968,53856
2016-04-10,17490,11174,13763,4484,3891,6580,2535,3168,4033,3973,3493,6227,4043,42427
2016-04-11,15192,10418,13459,3579,3798,5641,2174,3029,3484,3905,3388,5934,4137,39069
2016-04-12,14614,9694,10885,3478,3545,5377,2214,2852,3348,3494,3169,4584,3132,35193
2016-04-13,15069,10292,12168,3637,3441,5493,2498,2924,3851,3517,3241,5263,3664,37529
2016-04-14,16255,10800,14734,3982,4440,5337,2496,3084,3897,3819,3862,6259,4613,41789
2016-04-15,20564,12460,15338,5437,5352,6936,2839,3724,4475,4261,4862,5579,4897,48362
2016-04-16,23032,13709,14899,5954,5760,8271,3047,4192,4998,4519,4812,5566,4521,51640
2016-04-17,17052,9868,11139,4345,3830,6068,2809,3410,3311,3147,3236,4347,3556,38059
2016-04-18,15784,10922,10864,3793,3631,5683,2677,3257,3727,3938,3069,4464,3331,37570
2016-04-19,15148,9600,10595,3722,3691,5235,2500,2901,3384,3315,3242,4194,3159,35343
2016-04-20,14488,9602,10943,3709,3303,5018,2458,2776,3446,3380,3324,4393,3226,35033
2016-04-21,17095,10615,12807,4387,4457,5623,2628,3022,3902,3691,3991,4988,3828,40517
2016-04-22,21834,12266,14862,5577,5884,7419,2954,3700,4483,4083,4772,5404,4686,48962
2016-04-23,23187,12282,14326,6113,6082,7721,3271,4033,4292,3957,4874,5127,4325,49795
2016-04-24,17524,10662,10607,4472,3926,6359,2767,3076,3883,3703,3166,4178,3263,38793
2016-04-25,15012,9933,10542,3703,3525,5289,2495,2853,3502,3578,3194,4148,3200,35487
2016-04-26,14836,9575,10034,3715,3527,5065,2529,2984,3256,3335,3267,3805,2962,34445
2016-04-27,14664,9655,10413,3618,3754,5015,2277,2664,3441,3550,3201,4342,2870,34732
2016-04-28,17180,12162,13554,4573,4382,5705,2520,3687,4023,4452,4143,5719,3692,42896
2016-04-29,22327,12694,15408,5898,6349,7057,3023,4052,4508,4134,5318,5485,4605,50429
2016-04-30,23689,14193,15150,6397,6193,7828,3271,4412,4872,4909,5228,5348,4574,53032
2016-05-01,19117,10719,13345,4794,4434,6776,3113,2859,3831,4029,3502,5597,4246,43181
2016-05-02,17830,11949,14535,4594,3977,6325,2934,3217,4088,4644,3456,6567,4512,44314
2016-05-03,17266,9909,12426,4234,4243,6204,2585,2839,3612,3458,3444,5175,3807,39601
2016-05-04,16197,10833,13733,3918,4020,5793,2466,3170,3708,3955,3730,5945,4058,40763
2016-05-05,17638,11773,14394,4804,4492,5842,2500,3428,4290,4055,4142,6103,4149,43805
2016-05-06,23119,13668,17452,6069,6636,7346,3068,4123,4619,4926,5432,6385,5635,54239
2016-05-07,19960,11385,14264,5212,5330,6743,2675,3196,4035,4154,4059,5802,4403,45609
2016-05-08,18916,12035,15449,4859,3999,6958,3100,3437,4172,4426,3895,7080,4474,46400
2016-05-09,16971,10580,11828,4104,4092,5960,2815,3020,3696,3864,3227,5079,3522,39379
2016-05-10,16191,11314,14743,3982,3722,5884,2603,3398,3899,4017,3948,6807,3988,42248
2016-05-11,15498,11491,13514,4049,3751,5039,2659,3351,4019,4121,3682,5843,3989,40503
2016-05-12,18471,12320,13282,4951,4839,6046,2635,3610,4415,4295,3978,5317,3987,44073
2016-05-13,23037,12366,18905,6245,6507,7029,3256,3787,4424,4155,5527,7704,5674,54308
2016-05-14,24704,16249,18968,6707,6710,7969,3318,5000,5866,5383,5488,7586,5894,59921
2016-05-15,17721,12228,12413,4568,4238,5891,3024,3708,4179,4341,3505,5011,3897,42362
2016-05-16,16150,11370,11257,3949,3963,5523,2715,3310,4008,4052,3323,4628,3306,38777
2016-05-17,15678,10375,11043,3995,3789,5375,2519,3147,3518,3710,3242,4533,3268,37096
2016-05-18,16297,9162,11504,4136,4037,5580,2544,2748,3126,3288,3478,4628,3398,36963
2016-05-19,17430,12303,12819,4433,4751,5542,2704,3664,4249,4390,3813,4880,4126,42552
2016-05-20,23103,13681,14734,5764,7120,7073,3146,4167,4802,4712,5002,5213,4519,51518
2016-05-21,24644,14815,14879,6289,6614,8144,3597,4624,5217,4974,5054,5068,4757,54338
